"long","lat","study.id","variable","year","jan","feb","mar","apr","may","june","july","aug","sep","oct","nov","dec"
-114.26,43.82,"ID021","ppt",1950,177,97,172,25,21,50,22,37,70,62,93,94
-112.35,42.67,"ID022","ppt",1950,294,80,206,77,77,48,42,12,53,55,162,153
-114.25,44.42,"ID023","ppt",1950,19,9,25,8,11,29,15,19,30,15,15,11
-108.6167,45.0167,"MT140","ppt",1950,14,7,21,46,54,53,54,22,53,9,26,12
-114.25,48.9833,"MT142","ppt",1950,319,69,165,89,41,167,151,35,26,168,200,160
-109.6,48.1,"MT143","ppt",1950,41,10,92,26,32,125,75,41,47,15,23,41
-109.5,48.25,"MT145","ppt",1950,31,8,62,30,38,111,74,57,47,16,21,29
-109.7,48.2,"MT146","ppt",1950,63,14,155,33,45,144,94,57,56,22,33,61
-112.78,44.67,"MT147","ppt",1950,17,10,40,18,19,59,52,29,48,19,16,11
-110.2,46.0333,"MT149","ppt",1950,32,15,66,61,58,77,78,53,63,18,37,26
-109.406,45.045,"MT150","ppt",1950,60,26,69,128,78,76,61,31,93,26,69,38
-112.35,45.83,"MT151","ppt",1950,9,6,48,21,27,54,46,39,45,8,22,9
-110.57746,47.49649,"MT154","ppt",1950,44,7,119,55,49,157,86,55,61,13,59,42
-113.6167,48.3833,"MT155","ppt",1950,353,68,178,104,35,150,112,38,30,118,211,176
-110.5232,46.97787,"MT156","ppt",1950,33,6,72,44,44,99,80,64,37,10,51,39
-113.5167,48.7,"MT159","ppt",1950,311,63,184,96,37,139,135,31,21,132,211,158
-111.8,46.72,"MT160","ppt",1950,12,2,24,26,25,59,46,43,24,5,20,11
-110.56,47.46,"MT161","ppt",1950,41,6,110,52,48,153,86,56,59,13,57,40
-110.99,46.86,"MT162","ppt",1950,32,6,59,40,42,91,75,57,37,9,52,38
-110.6714,46.4715,"MT163","ppt",1950,68,23,84,63,50,71,78,54,42,17,69,76
-110.55,45.6,"MT164","ppt",1950,19,7,34,36,38,46,59,33,53,18,15,11
-109.2167,47.1833,"MT166","ppt",1950,21,7,61,32,41,121,85,58,45,12,19,25
-114.2,48.85,"MT168","ppt",1950,338,69,178,101,38,154,134,35,25,157,212,169
-113.5,48.35,"MT169","ppt",1950,334,61,168,96,34,152,105,39,30,108,198,161
-111.5,48.8333,"MT173","ppt",1950,17,2,46,27,36,141,63,44,18,25,17,8
-114.25,44.42,"ID014","ppt",1950,19,9,25,8,11,29,15,19,30,15,15,11
-108.93,42.49,"WY057","ppt",1950,71,34,42,62,66,25,29,7,116,13,57,27
-109.35,44.2333,"WY059","ppt",1950,40,11,44,97,66,63,67,13,105,25,44,18
-107.3833,44.05,"WY060","ppt",1950,18,5,26,39,42,47,34,12,65,10,25,14
-109.67,44.48,"WY061","ppt",1950,31,10,23,56,37,43,50,14,71,20,32,13
-113.1667,44.0333,"WY062","ppt",1950,63,34,71,25,21,73,41,29,64,36,41,35
-110.8,43.23,"WY063","ppt",1950,98,39,69,38,52,46,32,15,76,32,58,34
-107.6167,44.4833,"WY068","ppt",1950,51,18,55,90,60,75,53,44,84,12,58,34
-109.2833,43.95,"WY070","ppt",1950,49,15,51,93,83,70,62,14,134,18,60,19
-109.55,33.97,"AZ554","ppt",1950,21,45,48,12,3,21,130,48,59,5,5,2
-121.65,45.32,"OR043","ppt",1950,677,267,338,138,50,150,22,18,55,478,441,417
-109.3,31.85,"AZ551","ppt",1950,35,35,13,6,0,67,335,44,40,20,1,0
-123.67,40.75,"CA558","ppt",1950,800,297,408,162,136,67,1,3,40,618,322,503
-123.43,47.97,"WA084","ppt",1950,322,300,389,141,48,15,29,70,26,310,303,312
-110.78,32.45,"AZ555","ppt",1950,39,93,32,2,2,18,195,76,54,3,4,0
-107.5,35.25,"NM571","ppt",1950,24,43,33,40,4,19,130,67,73,5,6,4
-105.67,33.33,"NM570","ppt",1950,7,21,1,10,3,66,356,69,145,54,0,0
-122.8,38.02,"CA608","ppt",1950,303,120,69,36,23,4,0,0,0,123,217,296
-118.3,48.83,"WA003","ppt",1950,130,130,299,65,25,61,37,25,11,209,130,129
-123.15,47.82,"WA031","ppt",1950,326,364,432,147,70,35,64,80,47,353,374,378
-118.05,48.98,"WA001","ppt",1950,114,108,127,42,18,61,36,28,15,181,126,131
-118.78,48.12,"WA008","ppt",1950,57,42,70,31,33,67,20,5,2,83,43,58
-118.75,48.25,"WA007","ppt",1950,45,38,61,25,25,53,21,5,3,80,44,50
-123.25,47.95,"WA020","ppt",1950,293,295,335,110,42,21,46,62,32,246,254,258
-122.03,45.88,"WA033","ppt",1950,696,445,386,166,39,91,24,27,72,480,565,476
-123.47,47.97,"WA036","ppt",1950,325,317,399,143,48,15,29,70,27,315,305,319
-123.47,47.98,"WA032","ppt",1950,345,348,429,152,50,15,31,72,29,332,323,339
-121.98,45.97,"WA027","ppt",1950,728,462,423,178,47,103,29,32,76,492,585,497
-118.8,48.48,"WA004","ppt",1950,37,33,53,26,27,52,30,10,4,68,51,43
-121.63,48.13,"WA034","ppt",1950,556,562,651,293,144,94,70,122,131,568,699,481
-117.17,48.3,"WA006","ppt",1950,154,114,156,35,21,69,46,24,10,190,107,129
-121.8,48.9,"WA019","ppt",1950,198,333,323,165,89,36,41,106,67,254,291,391
-120.73,48.48,"WA023","ppt",1950,225,227,235,104,53,67,20,28,24,263,345,207
-121.05,48.73,"WA025","ppt",1950,214,255,226,101,49,38,22,42,33,274,379,287
-121.75,48.35,"WA041","ppt",1950,626,643,769,321,163,89,82,148,137,568,745,613
-117.55,48.83,"WA005","ppt",1950,168,131,153,42,15,86,58,43,16,242,134,139
-118.48,48.77,"WA002","ppt",1950,72,75,137,44,26,71,33,20,12,129,96,86
-121.53,46.67,"WA017","ppt",1950,401,340,342,155,46,55,20,47,60,348,404,400
-108.8,35.97,"NM520","ppt",1950,24,46,29,11,4,25,47,15,64,3,17,10
-107.07,36.98,"NM503","ppt",1950,28,19,17,13,4,26,37,13,52,6,11,9
-107.32,36.68,"NM537","ppt",1950,18,18,11,12,3,21,27,10,47,3,9,5
-108.48,37.18,"CO509","ppt",1950,26,35,24,13,7,23,26,11,61,4,17,17
-103.3,29.25,"TX042","ppt",1950,15,7,2,13,34,75,147,64,83,27,1,1
-108.52,37.17,"CO076","ppt",1950,22,32,22,12,7,22,25,10,57,3,15,14
-109.38,36.1,"AZ082","ppt",1950,6,17,12,3,4,15,29,9,30,0,5,2
-107.82,37,"NM022","ppt",1950,25,26,19,12,5,17,29,11,55,5,17,18
-106.52,36.35,"NM026","ppt",1950,19,8,9,14,2,26,55,18,38,2,6,4
-110.5,36.67,"AZ023","ppt",1950,8,19,16,2,3,10,38,11,26,1,3,1
-107.32,36.68,"NM024","ppt",1950,18,18,12,12,3,22,27,10,47,3,10,6
-105.57,35.53,"NM039","ppt",1950,13,7,6,11,7,41,147,39,62,2,8,4
-108.13,35.6,"NM025","ppt",1950,12,15,9,9,2,17,42,19,34,2,5,3
-120.52,50.853,"CANA611","ppt",1950,30,24,29,36,24,15,52,25,13,43,49,48
-109.35,36.1,"AZ080","ppt",1950,6,16,13,3,4,16,30,9,32,0,5,3
-109.35,36.22,"AZ083","ppt",1950,7,15,13,3,4,17,30,8,37,1,6,3
-110.02,37.62,"UT023","ppt",1950,9,13,12,7,7,14,32,3,31,0,4,2
-121.33,47.37,"WA085","ppt",1950,426,359,417,196,74,67,25,63,84,419,420,462
-123.03,47.83,"WA086","ppt",1950,279,324,355,121,49,27,48,63,38,247,276,289
-121.72,48.33,"WA087","ppt",1950,589,593,716,306,154,87,77,138,128,539,703,566
-124,48,"WA088","ppt",1950,405,341,443,158,52,18,50,84,40,491,313,437
-121.33,47.88,"WA090","ppt",1950,467,434,463,238,89,79,39,85,92,506,552,420
-106.05,41.13,"WY019","ppt",1950,24,10,24,56,39,17,45,8,57,10,28,14
-121.83,46.63,"WA089","ppt",1950,396,335,350,171,60,70,33,65,81,384,417,348
-121.88,46.8,"WA091","ppt",1950,356,343,366,187,70,58,36,77,86,367,399,353
-112.856,37.6596,"UT548","ppt",1950,77,49,51,20,13,0,109,30,28,5,31,30
-109.92,32.7,"AZ558","ppt",1950,27,42,17,5,2,52,302,59,61,10,2,1
-120.17,48.58,"WA042","ppt",1950,86,64,53,26,16,29,14,14,6,73,129,87
-112.35,45.83,"MT103","ppt",1950,9,6,48,21,27,54,46,39,45,8,22,9
-109.08,44.58,"WY005","ppt",1950,14,5,15,51,40,50,45,11,57,9,23,8
-112.8,44.55,"MT002","ppt",1950,13,8,37,14,19,68,51,25,41,26,13,8
-110.78,43.22,"WY013","ppt",1950,95,34,64,36,51,44,33,15,75,31,53,30
-115.18,51.07,"CANA024","ppt",1950,43,29,48,51,26,55,55,52,13,51,31,17
-115.55,51.17,"CANA022","ppt",1950,28,16,19,22,15,28,38,33,8,36,27,14
-110.72,45,"MT006","ppt",1950,18,10,29,18,26,38,52,25,42,23,17,13
-111.8,46.72,"MT100","ppt",1950,12,2,24,26,25,59,46,43,24,5,20,11
-114.33,43.67,"ID004","ppt",1950,100,45,82,12,15,28,25,23,48,32,48,52
-110.55,45.6,"MT102","ppt",1950,19,7,34,36,38,46,59,33,53,18,15,11
-119.58,49.6,"CANA016","ppt",1950,26,24,32,30,18,20,30,22,13,36,43,38
-120.05,48.42,"WA045","ppt",1950,72,54,54,27,22,43,14,12,5,70,103,76
-115.52,51.2,"CANA020","ppt",1950,41,22,26,28,19,37,49,42,10,49,38,20
-118.1,52.92,"CANA028","ppt",1950,35,23,14,25,24,27,48,43,8,46,48,25
-118.08,52.9,"CANA026","ppt",1950,37,23,15,26,24,27,48,44,8,47,47,26
-113.95,44.97,"ID005","ppt",1950,19,10,20,9,12,45,23,20,38,15,20,9
-111.27,45.42,"MT104","ppt",1950,29,22,78,40,42,61,70,47,60,25,28,29
-115.55,51.17,"CANA021","ppt",1950,35,20,23,25,18,33,44,38,9,45,33,18
-105.28,40.42,"CO036","ppt",1950,19,12,20,67,84,42,42,12,56,8,30,9
-105.28,39.93,"CO033","ppt",1950,27,23,26,75,79,39,35,11,43,10,32,19
-105.2,40.57,"CO039","ppt",1950,18,10,22,70,82,40,50,12,68,8,30,8
-120.55,50.75,"CANA013","ppt",1950,31,19,20,27,18,13,41,20,11,33,37,41
-120.55,50.75,"CANA012","ppt",1950,31,19,20,27,18,13,41,20,11,33,37,41
-120.55,50.75,"CANA011","ppt",1950,31,22,27,33,19,13,49,22,13,39,42,44
-122.5,42.92,"OR026","ppt",1950,381,112,218,64,42,83,1,7,28,362,203,241
-123.58,47.6,"WA053","ppt",1950,599,769,797,300,120,48,98,145,110,724,672,748
-121.33,48.07,"WA049","ppt",1950,473,481,516,252,111,90,48,91,107,496,626,432
-121.4,48.05,"WA047","ppt",1950,548,541,595,287,129,87,50,107,109,498,697,477
-121.62,46.88,"WA048","ppt",1950,364,321,391,176,50,39,21,53,47,295,382,357
-110.67,44.98,"WY027","ppt",1950,36,21,54,35,37,49,62,28,61,33,30,25
-121.7,47.02,"WA050","ppt",1950,287,248,292,161,60,46,28,53,60,263,301,294
-123.05,47.98,"WA055","ppt",1950,174,176,207,78,41,23,52,64,34,169,174,171
-121.57,47.07,"WA062","ppt",1950,258,212,244,126,46,35,21,33,43,206,259,256
-123.23,47.6,"WA054","ppt",1950,417,436,490,156,64,39,42,85,76,532,428,466
-110.73,32.42,"AZ515","ppt",1950,32,69,28,2,2,25,195,60,53,3,2,0
-108.23,33.38,"NM565","ppt",1950,7,12,9,6,1,12,103,37,69,9,1,1
-109.32,33.8,"AZ514","ppt",1950,16,27,25,9,2,12,99,30,48,6,3,1
-105.27,39.93,"CO533","ppt",1950,26,21,24,72,77,39,34,11,42,10,30,18
-110.68,32.38,"AZ519","ppt",1950,28,59,25,1,2,26,185,48,44,3,1,0
-105.2,40.53,"CO537","ppt",1950,18,11,21,69,82,40,47,12,66,8,30,8
-105.13,39.45,"CO540","ppt",1950,25,18,25,70,63,42,37,14,41,10,32,17
-111.72,35.32,"AZ609","ppt",1950,45,57,43,8,14,6,126,38,42,2,10,5
-110.55,32.22,"AZ531","ppt",1950,21,54,19,1,2,23,232,43,35,5,0,0
-109.27,31.93,"AZ534","ppt",1950,26,26,10,5,0,50,287,36,36,16,0,0
-109.88,32.68,"AZ536","ppt",1950,27,38,17,5,2,50,266,55,54,11,2,1
-109.33,32,"AZ537","ppt",1950,19,23,9,3,0,27,197,27,25,12,0,0
-111.72,35.32,"AZ535","ppt",1950,45,57,43,8,14,6,126,38,42,2,10,5
-110.83,31.72,"AZ544","ppt",1950,30,64,19,0,2,65,376,55,46,8,1,2
-111.52,35.17,"AZ548","ppt",1950,25,39,21,4,6,7,107,30,33,1,7,3
-108.1,34.97,"NM572","ppt",1950,5,10,10,7,2,12,50,35,31,2,1,1
-109.93,32.7,"AZ549","ppt",1950,25,39,16,4,2,50,275,55,57,10,2,1
-112.15,37.6,"UT513","ppt",1950,27,22,21,6,8,0,79,21,21,2,15,10
-111.93,37.72,"UT514","ppt",1950,48,31,42,14,10,0,120,21,22,4,26,24
-112.25,37.47,"UT515","ppt",1950,55,40,36,13,9,0,141,28,27,3,22,20
-109.98,32.7,"AZ040","ppt",1950,18,32,14,3,2,38,180,37,41,7,1,1
-105,39,"CO045","ppt",1950,18,20,21,61,54,41,58,22,40,9,27,13
-108.55,37.58,"CO066","ppt",1950,30,37,33,17,10,30,31,12,61,6,23,22
-110.28,32.58,"AZ033","ppt",1950,16,31,15,1,3,26,127,33,25,5,1,0
-109.82,32.62,"AZ056","ppt",1950,22,33,15,4,2,41,218,45,45,9,1,1
-109.75,33.3,"AZ503","ppt",1950,20,24,22,2,2,15,102,30,34,5,2,1
-110.77,32.42,"AZ501","ppt",1950,35,80,31,2,2,24,208,70,57,3,3,0
-109.9,40.67,"UT500","ppt",1950,77,45,45,62,82,7,59,2,84,14,74,44
-121.17,46.33,"WA4","ppt",1950,253,143,142,46,11,45,4,8,14,129,158,169
-120.3,47.37,"WA3","ppt",1950,70,47,52,17,17,30,5,5,6,53,55,63
-121.48,46.63,"WA2","ppt",1950,368,294,289,134,38,52,18,40,52,315,356,324
-111.33,45.3,"MT110","ppt",1950,70,54,133,57,49,81,97,55,78,36,52,64
-111.32,45.3,"MT114","ppt",1950,68,53,130,57,49,80,97,55,78,35,51,63
-119.67,37.72,"CA607","ppt",1950,285,104,130,78,28,1,5,0,6,116,335,269
-106.82,29.52,"MEXI004","ppt",1950,12,4,2,1,1,39,155,40,93,32,0,0
-106.3,35.87,"NM046","ppt",1950,22,9,9,16,3,36,101,32,56,2,6,5
-121.67,50.25,"CANA9","ppt",1950,56,58,40,31,22,10,18,25,12,59,87,116
-110.53,36.68,"AZ085","ppt",1950,8,19,17,2,3,11,38,11,27,1,3,1
-110.3,39.78,"UT506","ppt",1950,20,7,10,23,21,1,47,2,19,1,16,13
-108.5,37.2,"CO021","ppt",1950,25,35,24,13,7,23,26,11,60,3,17,16
-108.5,37.2,"CO","ppt",1950,25,35,24,13,7,23,26,11,60,3,17,16
-106.83,37.8,"CO502","ppt",1950,15,7,14,7,4,26,42,16,34,9,12,18
-122.5,54.5,"CANA093","ppt",1950,52,122,43,76,55,28,62,75,23,78,189,121
-105.37,40,"CO578","ppt",1950,28,20,27,78,76,40,39,13,46,10,32,19
-121.25,51.88,"CANA095","ppt",1950,14,15,13,23,30,23,59,50,5,19,34,38
-106.08,26.4,"MEXI022","ppt",1950,33,1,0,3,31,51,171,117,99,7,0,1
-106.08,26.4,"MEXI023","ppt",1950,33,1,0,3,31,51,171,117,99,7,0,1
-100.07,24.83,"MEXI024","ppt",1950,2,15,49,58,18,23,39,27,41,57,4,0
-107.62,27.7,"MEXI025","ppt",1950,77,9,2,11,6,67,169,90,81,30,0,1
-98.47,20.4,"MEXI026","ppt",1950,17,16,52,81,42,135,129,79,141,147,11,7
-105.75,23.75,"MEXI027","ppt",1950,23,0,19,0,27,151,223,182,171,59,0,1
-108,28.33,"MEXI028","ppt",1950,69,10,4,1,2,77,235,114,74,25,0,2
-104.85,31.9,"TX046","ppt",1950,6,12,1,7,18,70,250,33,120,42,0,0
-108.4,30.4,"MEXI031","ppt",1950,27,9,3,1,1,33,145,35,34,10,1,1
-99.7,20.17,"MEXI033","ppt",1950,4,1,11,31,65,99,159,46,70,36,1,1
-105.8,32.8,"NM579","ppt",1950,6,21,0,4,1,58,269,46,101,37,0,0
-97.88,19.53,"MEXI037","ppt",1950,17,11,29,56,93,114,119,111,115,93,3,5
-109.17,33.9,"AZ052","ppt",1950,12,25,20,8,1,15,102,34,46,6,2,1
-112.13,36.25,"AZ060","ppt",1950,52,62,52,6,8,1,78,30,27,1,9,4
-108.75,34.03,"NM011","ppt",1950,6,14,14,6,1,11,71,32,42,5,1,1
-105.78,34.23,"NM112","ppt",1950,1,10,4,9,5,34,113,48,65,5,1,0
-108.92,33.9,"NM010","ppt",1950,11,20,17,8,1,12,93,37,44,6,2,1
-111.97,36.28,"AZ063","ppt",1950,49,60,53,6,9,2,79,30,27,1,9,5
-108.63,33.53,"NM012","ppt",1950,22,35,28,14,1,16,144,44,52,11,2,1
-102.62,28.93,"MEXI014","ppt",1950,14,4,3,12,58,67,96,75,101,15,2,2
-109.95,40.57,"UT501","ppt",1950,57,25,25,42,53,5,47,2,51,11,41,26
-112.07,36.33,"AZ062","ppt",1950,56,65,59,7,11,2,83,31,30,1,11,6
-106.18,37.07,"CO046","ppt",1950,20,7,12,10,3,48,67,23,42,6,4,6
-103.3,29.25,"TX001","ppt",1950,14,7,2,13,34,73,143,62,81,27,1,1
-107.7,38.57,"CO053","ppt",1950,51,31,28,21,9,11,38,13,44,8,25,32
-105.63,39.68,"CO060","ppt",1950,44,28,33,87,59,32,50,19,43,11,38,33
-109.43,35.87,"AZ046","ppt",1950,6,21,16,3,3,14,38,11,30,0,5,2
-106.87,39.65,"CO052","ppt",1950,31,13,15,22,11,4,33,8,26,8,17,34
-105.6,23.33,"MEXI006","ppt",1950,17,0,26,0,8,178,267,231,225,117,0,1
-105.52,23.75,"MEXI009","ppt",1950,12,0,23,0,28,153,245,203,179,57,0,1
-105.6,23.33,"MEXI008","ppt",1950,17,0,26,0,8,178,267,231,225,116,0,1
-109.13,33.95,"AZ105","ppt",1950,13,29,24,9,2,18,120,41,53,6,3,1
-113,35,"AZ109","ppt",1950,19,21,18,6,4,1,148,50,36,3,5,1
-106.08,41.1,"WY010","ppt",1950,32,14,32,59,41,17,44,9,56,10,33,17
-111,34.38,"AZ027","ppt",1950,47,81,30,3,5,8,130,38,43,1,15,3
-106.33,40.92,"CO050","ppt",1950,33,14,23,53,38,15,35,7,55,11,30,21
-110.3,39.78,"UT505","ppt",1950,20,7,10,23,21,1,47,2,19,1,16,13
-106.55,32.35,"NM020","ppt",1950,9,11,0,1,2,17,258,26,76,46,0,0
-105.93,38.48,"CO055","ppt",1950,8,6,11,13,9,18,33,11,20,9,8,10
-110.85,31.72,"AZ504","ppt",1950,31,66,20,0,2,65,376,57,48,8,1,2
-105.67,33,"NM004","ppt",1950,4,15,0,5,2,64,226,43,116,33,0,0
-106.87,38.68,"CO061","ppt",1950,55,35,31,21,10,13,33,13,33,8,28,42
-111.5,35.18,"AZ050","ppt",1950,20,36,18,3,6,7,102,29,30,1,6,3
-105.72,32.93,"NM502","ppt",1950,5,18,0,5,1,63,247,45,111,35,0,0
-105.7,32.98,"NM097","ppt",1950,5,18,0,5,2,64,241,47,112,34,0,0
-108.5,33.25,"NM063","ppt",1950,6,6,6,2,1,11,79,23,57,8,1,0
-100.48,25.27,"MEXI030","ppt",1950,3,11,65,20,43,33,89,35,44,52,5,0
-108.72,44.18,"WY029","ppt",1950,12,3,7,26,34,36,32,7,50,4,13,6
-109.55,43.43,"WY028","ppt",1950,62,22,42,80,59,42,39,11,121,17,52,17
-106.8,38.73,"CO589","ppt",1950,78,52,47,30,12,14,35,13,38,11,41,65
-105.28,40.42,"CO592","ppt",1950,19,12,20,67,84,42,42,12,56,8,30,9
-107,38.08,"CO593","ppt",1950,35,22,29,18,8,21,39,17,36,13,26,34
-105.9,39.6,"CO597","ppt",1950,85,38,36,72,42,21,40,15,42,11,48,51
-108.8,39.6,"CO599","ppt",1950,78,33,23,45,17,1,42,4,38,1,24,25
-105.27,39.93,"CO603","ppt",1950,26,21,24,72,77,39,34,11,42,10,30,18
-106.78,41.15,"WY031","ppt",1950,66,33,56,96,55,18,44,7,81,22,65,53
-106.23,39.85,"CO604","ppt",1950,53,24,26,50,33,15,33,12,35,9,37,36
-106.13,40.07,"CO606","ppt",1950,34,15,15,37,31,16,32,10,37,8,25,24
-108.15,39,"CO580","ppt",1950,133,93,60,54,18,7,59,15,66,7,45,69
-105.55,40.32,"CO572","ppt",1950,56,31,39,104,74,34,52,15,57,12,57,33
-106.02,38.85,"CO609","ppt",1950,20,14,17,29,15,18,29,14,25,9,17,18
-106.33,40.92,"CO613","ppt",1950,33,14,23,53,38,15,35,7,55,11,30,21
-105.52,40.02,"CO619","ppt",1950,44,27,31,85,75,40,56,15,48,10,36,29
-106.23,38.8,"CO617","ppt",1950,36,23,25,39,16,20,34,16,27,12,26,30
-107.22,38.53,"CO620","ppt",1950,65,36,24,17,15,15,48,16,42,8,30,42
-106.43,38.4,"CO624","ppt",1950,43,25,20,18,8,26,29,14,34,9,20,35
-106.85,40.75,"CO581","ppt",1950,121,55,57,112,56,13,35,10,58,22,73,96
-105.27,38.33,"CO628","ppt",1950,15,17,17,30,26,52,76,20,38,8,19,13
-104.43,39.07,"CO566","ppt",1950,11,12,11,41,51,48,77,34,40,5,13,8
-106.07,40.03,"CO630","ppt",1950,60,26,27,59,40,20,37,13,43,9,39,37
-105.15,37.9,"CO632","ppt",1950,10,11,10,18,15,52,71,26,32,6,7,6
-110.78,32.45,"AZ557","ppt",1950,39,89,30,2,2,18,187,71,52,3,3,0
-112,36.42,"AZ505","ppt",1950,42,45,51,6,11,2,86,31,28,1,10,5
-123.47,48.53,"CANA163","ppt",1950,148,167,177,58,23,13,28,49,17,166,147,166
-123.47,48.53,"CANA164","ppt",1950,148,167,177,58,23,13,28,49,17,166,147,166
-123.47,48.53,"CANA165","ppt",1950,148,167,177,58,23,13,28,49,17,166,147,166
-123.47,48.53,"CANA166","ppt",1950,148,167,177,58,23,13,28,49,17,166,147,166
-123.47,48.53,"CANA167","ppt",1950,148,167,177,58,23,13,28,49,17,166,147,166
-108.18,34.97,"NM580","ppt",1950,6,13,15,9,2,14,51,34,32,2,2,2
-96.63,17.17,"MEXI044","ppt",1950,13,27,30,24,99,194,149,81,189,204,33,8
-97.32,19.17,"MEXI045","ppt",1950,41,23,33,52,99,152,187,163,194,139,9,10
-96.62,17.18,"MEXI046","ppt",1950,14,29,32,25,101,200,154,84,196,215,34,8
-106.52,36.35,"NM583","ppt",1950,19,8,9,14,2,26,55,18,38,2,6,4
-106.6166,36.2833,"NM584","ppt",1950,29,13,14,19,2,38,78,27,57,3,10,7
-106.6833,35.9167,"NM586","ppt",1950,44,24,21,25,3,34,98,34,59,3,10,9
-106.67,35.88,"NM587","ppt",1950,42,23,20,24,3,34,97,34,58,3,10,9
-106.08,26.4,"MEXI022","ppt",1951,12,1,37,2,1,39,139,98,49,41,15,41
-106.08,26.4,"MEXI023","ppt",1951,12,1,37,2,1,39,139,98,49,41,15,41
-111.33,45.3,"MT110","ppt",1951,58,68,94,63,70,49,45,91,48,137,27,143
-111.32,45.3,"MT114","ppt",1951,56,65,93,62,70,49,45,90,48,136,27,140
-108.1,34.97,"NM572","ppt",1951,21,8,12,20,8,1,29,78,9,19,12,23
-121.4,48.05,"WA047","ppt",1951,706,631,423,44,238,52,12,83,160,400,466,415
-123.03,47.83,"WA086","ppt",1951,356,331,184,30,77,11,6,36,71,216,211,237
-124,48,"WA088","ppt",1951,614,346,247,36,72,6,7,33,94,408,284,308
-121.33,47.88,"WA090","ppt",1951,578,521,328,36,183,45,9,61,141,384,366,364
-110.67,44.98,"WY027","ppt",1951,25,21,44,29,47,39,49,77,22,71,18,47
-105.55,40.32,"CO572","ppt",1951,77,55,47,100,69,54,51,58,26,80,47,75
-108.15,39,"CO580","ppt",1951,97,76,23,70,37,28,24,71,24,64,51,167
-106.23,38.8,"CO617","ppt",1951,36,32,22,58,26,17,28,48,13,30,38,43
-105.52,40.02,"CO619","ppt",1951,54,45,40,83,69,64,58,59,25,60,33,59
-106.8667,39.65,"CO644","ppt",1951,26,16,9,29,16,22,25,31,13,28,17,51
-106.23,39.85,"CO646","ppt",1951,51,38,29,56,31,37,33,52,18,45,35,66
-108.5,37.2,"CO647","ppt",1951,38,21,18,26,18,2,21,48,21,35,28,87
-113.75,48.9167,"MT118","ppt",1951,173,171,134,178,170,195,87,141,106,205,57,244
-113.3667,48.5167,"MT122","ppt",1951,157,186,132,205,122,191,84,149,129,248,57,250
-113.3667,48.4833,"MT123","ppt",1951,111,124,89,144,92,158,63,129,106,176,41,176
-112.7333,47.9167,"MT124","ppt",1951,57,94,69,112,69,143,74,115,70,100,36,125
-110.5333,46.2667,"MT125","ppt",1951,16,21,41,50,58,42,36,65,49,76,16,52
-109.8,37.9333,"UT529","ppt",1951,15,15,14,24,23,6,25,92,17,36,38,44
-110.333,39.6,"UT530","ppt",1951,11,19,17,38,31,18,28,88,5,56,37,66
-109.65,44.9333,"WY039","ppt",1951,81,36,63,51,51,54,80,67,44,83,33,98
-108.7167,44.1833,"WY040","ppt",1951,9,4,8,19,31,40,46,17,16,19,3,9
-109.6333,42.85,"WY043","ppt",1951,29,34,30,36,54,44,36,32,15,35,15,54
-109.7667,42.9667,"WY045","ppt",1951,39,43,36,42,58,46,39,37,16,42,19,73
-116.44,52.19,"CANA327","ppt",1951,60,36,31,49,87,72,79,99,40,56,15,36
-116.388,52.072,"CANA331","ppt",1951,88,55,41,58,90,72,84,95,43,61,26,64
-114.2,49.9,"CANA332","ppt",1951,56,74,58,113,118,142,70,204,61,94,13,78
-114,49.7,"CANA333","ppt",1951,46,52,47,81,93,147,67,143,62,75,15,61
-114.2,50,"CANA334","ppt",1951,64,63,59,113,121,151,62,157,64,99,15,89
-114.2,49.9,"CANA336","ppt",1951,44,67,48,87,99,124,65,181,54,62,12,58
-114.98,51.13,"CANA337","ppt",1951,39,50,39,101,101,111,70,135,52,61,12,42
-114.7,51.3,"CANA338","ppt",1951,29,35,37,82,93,122,97,134,50,52,11,36
-114.1,49.9,"CANA339","ppt",1951,54,71,56,107,112,135,72,176,60,89,14,74
-114.4,49.9,"CANA343","ppt",1951,70,60,58,111,119,167,53,120,66,100,15,91
-114.0833,49.9667,"CANA346","ppt",1951,63,77,61,119,122,149,71,184,65,101,16,87
-114.2,49.9,"CANA347","ppt",1951,53,73,56,108,114,139,69,200,60,88,13,75
-116.43,52.06,"CANA350","ppt",1951,117,73,53,69,93,74,85,96,47,82,34,81
-110.78,32.45,"AZ557","ppt",1951,128,37,86,145,6,0,150,273,29,94,111,97
-121,40,"CA682","ppt",1951,211,122,59,73,58,3,0,5,3,142,168,347
-118.05,52.9167,"CANA426","ppt",1951,55,27,21,22,46,30,65,46,30,53,26,36
-118.0667,52.9333,"CANA427","ppt",1951,54,28,20,22,46,30,67,46,30,53,28,37
-118.0667,52.9167,"CANA428","ppt",1951,52,27,20,21,43,28,62,43,29,50,26,35
-118.1167,52.8833,"CANA429","ppt",1951,52,25,19,20,42,29,60,44,29,51,26,34
-111.9667,41.35,"UT536","ppt",1951,173,153,68,138,81,9,37,106,9,84,184,212
-111.95,41.3667,"UT537","ppt",1951,261,235,100,188,103,13,48,136,12,109,277,322
-111.65,41.91,"UT538","ppt",1951,174,187,105,142,64,18,28,55,13,70,207,239
-116.79,48.37,"ID017","ppt",1951,131,102,88,21,53,48,25,49,47,162,89,172
